PC,term,estimate,std.error,statistic,p.value
similarity_lex_functional_word_on,time,-1.6781513125251733e-8,2.2864367723107717e-9,-7.339592036167093,4.0201796517247637e-10
similarity_lex_functional_word_on,POST,7.767135002663819e-8,2.4556352637099806e-8,3.1629839811508527,0.002360622637792812
similarity_lex_functional_word_such,(Intercept),9.132501482495834e-6,2.856212490809116e-6,3.1974166879680417,0.0021298723159793253
similarity_lex_functional_word_such,time,-4.036712398745035e-10,1.5518106347229376e-10,-2.601291876998739,0.011452978921361878
similarity_lex_functional_word_although,(Intercept),1.6274527118860172e-6,6.405480204646159e-7,2.5407192901877345,0.01342187090307581
similarity_lex_functional_word_although,time,-7.279247903000402e-11,3.480165545827898e-11,-2.091638402583156,0.04032261794102671
similarity_lex_functional_word_although,POST,7.72283182464669e-10,3.7377010995351097e-10,2.0661983446475283,0.04273827821748847
similarity_lex_functional_word_it,(Intercept),6.095104686920515e-5,1.2048828939229211e-5,5.05866978248463,3.5989444795295282e-6
similarity_lex_functional_word_it,time,-2.5438338194787703e-9,6.546256955327822e-10,-3.8859364012718944,2.3889240433033388e-4
similarity_lex_functional_word_once,(Intercept),4.6630388915376345e-6,1.3978024439190175e-6,3.3359784938305563,0.0013986232048299205
similarity_lex_functional_word_once,time,-2.1140376641479396e-10,7.594409395992691e-11,-2.7836761937846606,0.007004065190433075
similarity_lex_functional_word_once,POST,2.671349959681072e-9,8.156402899784751e-10,3.2751569441862287,0.0016843754404216348
similarity_lex_functional_word_what,(Intercept),1.5587498059187888e-5,4.445611702254606e-6,3.506266202080276,8.22427711649229e-4
similarity_lex_functional_word_what,time,-6.260383545055793e-10,2.415348136599298e-10,-2.5919176826700157,0.01173945082092191
similarity_lex_functional_word_what,ONSET,-1.3824303243111118e-6,5.66361257097534e-7,-2.440898467165174,0.017341400286153663
similarity_lex_functional_word_what,POST,1.4610224394902546e-8,2.5940861913164065e-9,5.632127584584372,3.960866554273573e-7
similarity_lex_functional_word_do,(Intercept),3.606377394882007e-5,5.7826556718453655e-6,6.236541823579022,3.5960209523692714e-8
similarity_lex_functional_word_do,time,-1.7731764919950477e-9,3.141778350660629e-10,-5.643862469235609,3.782990900090461e-7
similarity_lex_functional_word_its,(Intercept),2.4541111437073586e-5,7.96745895447346e-6,3.080167915178851,0.0030149337841668795
similarity_lex_functional_word_its,time,-9.351400732686607e-10,4.328805219169078e-10,-2.1602729296472307,0.034387369261582375
similarity_lex_functional_word_one,(Intercept),5.8494822875884836e-05,8.290373609201272e-6,7.055752325922072,1.2891250323477634e-9
similarity_lex_functional_word_one,time,-2.740592736812681e-9,4.504248186709826e-10,-6.084462097135404,6.614043335462745e-8
similarity_lex_functional_word_that,(Intercept),5.600865459706081e-5,1.670657102002462e-5,3.3524925330235886,0.0013293186831884038
similarity_lex_functional_word_that,ONSET,6.1215293758383594e-6,2.1283807940067536e-6,2.8761438710008087,0.005415519474202037
similarity_lex_functional_word_that,POST,-2.9143563629192775e-8,9.748553875119946e-9,-2.98952685726776,0.003922833270888818
similarity_lex_functional_word_down,(Intercept),1.677718748302308e-5,4.005333466776703e-6,4.188711781974185,8.50150021118244e-5
similarity_lex_functional_word_down,time,-8.020594904365138e-10,2.1761402869556913e-10,-3.685697540936361,4.6252661855700715e-4
similarity_lex_functional_word_onto,(Intercept),7.0720621002707776e-6,2.6973507826121594e-6,2.621854801332912,0.010846689979636013
similarity_lex_functional_word_onto,time,-3.5672507786105204e-10,1.4654993784618693e-10,-2.4341537301466256,0.017640052603959806
similarity_lex_functional_word_the,(Intercept),0.0012935007562017698,2.1446623678519694e-4,6.0312559011202405,8.178961608359885e-8
similarity_lex_functional_word_the,time,-4.5300947856784476e-8,1.1652178824342185e-8,-3.8877662744196604,2.3743401274385704e-4
similarity_lex_functional_word_the,ONSET,-8.969186386757102e-5,2.7322531882179457e-5,-3.2827068975284326,0.0016461300796250923
similarity_lex_functional_word_the,POST,2.9621520679976164e-7,1.251445111740017e-7,2.3669852079081775,0.020875341293784745
similarity_lex_functional_word_when,(Intercept),4.1737650878750105e-5,3.819627751484284e-6,10.927151438391114,1.904300469964404e-16
similarity_lex_functional_word_when,time,-1.9393409982357916e-9,2.0752443960347852e-10,-9.345120998477736,1.0645947256092331e-13
similarity_lex_functional_word_when,POST,4.817319345953984e-9,2.228814451129238e-9,2.1613819595943795,0.03429808919747919
similarity_lex_functional_word_an,(Intercept),1.1625120704349161e-4,1.180450485690085e-5,9.84803754606715,1.390526833526892e-14
similarity_lex_functional_word_an,time,-5.363301291741106e-9,6.41351308193041e-10,-8.362501523309906,5.948434976661565e-12
similarity_lex_functional_word_an,POST,2.0408910944757546e-8,6.888119137594486e-9,2.96291491727666,0.004234160055527711
similarity_lex_functional_word_each,(Intercept),1.1336835314784342e-5,2.5797451268967547e-6,4.394556344572585,4.121534628109179e-5
similarity_lex_functional_word_each,time,-4.657370280847576e-10,1.4016029744548168e-10,-3.3228884111487837,0.0014559646301095502
similarity_lex_functional_word_less,(Intercept),5.378409466578247e-6,2.4563030527744115e-6,2.1896359492381428,0.03209089964687469
similarity_lex_functional_word_less,POST,2.9319532979637e-9,1.4332924820354702e-9,2.0456071141878365,0.044784200234552436
similarity_lex_functional_word_their,(Intercept),4.411165953833341e-5,1.2993296697483912e-5,3.3949551499794057,0.001165696798883558
similarity_lex_functional_word_their,time,-1.497723175493715e-9,7.059396336984049e-10,-2.1216023353826596,0.037630069553412755
similarity_lex_functional_word_where,(Intercept),1.6246272218689227e-5,2.538703952304698e-6,6.3994355087919805,1.8656464377604718e-8
similarity_lex_functional_word_where,time,-7.225331210792545e-10,1.3793048676443417e-10,-5.238385929234334,1.8181482562042272e-6
similarity_lex_functional_word_and,(Intercept),3.6365217010535337e-4,8.160627147490064e-5,4.456179206976765,3.307912136911087e-5
similarity_lex_functional_word_and,time,-1.000956282563919e-8,4.433755553634026e-9,-2.257581119336875,0.02728569697752195
similarity_lex_functional_word_and,ONSET,-3.539622136379498e-5,1.0396461408477813e-5,-3.404641249851711,0.0011311370517424566
similarity_lex_functional_word_and,POST,1.0179613996789589e-7,4.7618576730508565e-8,2.137740078709167,0.036245816113028635
similarity_lex_functional_word_either,(Intercept),5.373103991558366e-6,1.8082972758038462e-6,2.971360994375136,0.004132951640283425
similarity_lex_functional_word_either,time,-2.666693777280272e-10,9.824671491923893e-11,-2.714282894315964,0.008466024465639096
similarity_lex_functional_word_like,(Intercept),4.841241624772208e-5,6.3302330048770965e-6,7.6478095214541035,1.1304256887265164e-10
similarity_lex_functional_word_like,time,-2.4078391061869098e-9,3.439282941606224e-10,-7.0009916225804725,1.6132709579384549e-9
similarity_lex_functional_word_or,(Intercept),9.21444843331204e-5,2.110442285134104e-5,4.3661219727345095,4.55951849578498e-5
similarity_lex_functional_word_or,time,-3.541919658204204e-9,1.1466257474115057e-9,-3.088993654817229,0.002937890609081244
similarity_lex_functional_word_them,(Intercept),1.3035565363228956e-5,4.863253705299519e-6,2.680420589414041,0.009276395588819764
similarity_lex_functional_word_them,time,-5.46356595670776e-10,2.6422574803255036e-10,-2.0677644012326515,0.04258603720093089
similarity_lex_functional_word_them,POST,7.283698587963752e-9,2.8377870418569713e-9,2.566682587710139,0.012543211196394156
similarity_lex_functional_word_another,(Intercept),9.507680646199187e-6,2.679577724241032e-6,3.5482011065352315,7.199573539634807e-4
similarity_lex_functional_word_another,time,-4.2310352671007624e-10,1.455843086753666e-10,-2.9062440214868217,0.00497495315547019
similarity_lex_functional_word_enough,(Intercept),2.3251937157171366e-6,7.70302396045517e-7,3.0185466482435057,0.003607654189141747
similarity_lex_functional_word_enough,time,-1.0838502174653782e-10,4.185134873481936e-11,-2.589761740614203,0.011806248328786854
similarity_lex_functional_word_little,(Intercept),1.0190127732798159e-5,4.669838071282124e-6,2.1821158629597655,0.03266586236939691
similarity_lex_functional_word_our,(Intercept),4.4810188540138674e-5,1.9188947871929303e-5,2.335208206265941,0.022582701893618596
similarity_lex_functional_word_our,ONSET,-6.4214873737371525e-6,2.4446302032211343e-6,-2.626772493146802,0.010706085711384717
similarity_lex_functional_word_our,POST,2.4600802436424633e-8,1.1197060839842849e-8,2.1970767854441617,0.03153074702680203
similarity_lex_functional_word_which,(Intercept),2.294458560376044e-5,4.312285296859354e-6,5.320748518302123,1.3258698920067836e-6
similarity_lex_functional_word_which,time,-9.218158491033341e-10,2.3429104820314047e-10,-3.9344902682926235,2.0296220612993788e-4
similarity_lex_functional_word_lots,(Intercept),4.152389300125951e-6,1.5935348303388037e-6,2.6057725385538677,0.011318305776283188
similarity_lex_functional_word_lots,time,-2.100971027715348e-10,8.657844276217164e-11,-2.426667609957656,0.01797692463463807
similarity_lex_functional_word_outside,(Intercept),9.639638643506694e-6,1.8956420781035147e-6,5.085157559464295,3.2561737951136627e-6
